username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jjjinvesting;2017-06-06 16:14;0;1;"Walt Disney: Great Total Return, Buy The Dip Of This Entertainment Giant https:// seekingalpha.com/article/407903 4-walt-disney-great-total-return-buy-dip-entertainment-giant?source=tweet … $ AMT $ BA $ DLR $ HD $ HOG $ JNJ $ MMM $ MO $ OHI";;;;"872124626876366848";https://twitter.com/jjjinvesting/status/872124626876366848
edwardwchang;2017-06-06 15:47;1;1;"$ BUFF is a GARP name I added to watchlist. B/C I got a pup, a guy came up to pet him in $ HD . During the convo, he recommended $ BUFF dog food";;;;"872117753938935808";https://twitter.com/edwardwchang/status/872117753938935808
Michael_C_Guru;2017-06-06 15:18;0;0;"Consumer discretionary stocks stand out in all market caps. $ HD $ TIF $ IRBT $ PLAY $ XLY $ PSCD https:// banyanhill.com/this-tool-tell s-value-investors-where-to-hunt/ …";;;;"872110503778295808";https://twitter.com/Michael_C_Guru/status/872110503778295808
TheMrDev;2017-06-06 15:07;1;2;"Re $ RUT Needs a Rest Pink Line Target! $ IWM $ VIX $ NDX $ QQQ $ NQ_F $ ES_F $ SPY $ SPX $ TF_F $ MSFT $ GOOG $ FB $ DJI @cnbc $ HD $ NFLX $ AAPL #GOLD $ GLD pic.twitter.com/60SZcNXedg";;@cnbc;#GOLD;"872107685126320130";https://twitter.com/TheMrDev/status/872107685126320130
passthepuck;2017-06-06 14:54;0;0;"The $ HEMP University Presents 'Farming Hemp for Profit'! https://www. youtube.com/watch?v=YVEwjy jAxQM … $ QQQ $ GE $ GM $ GLW $ MSFT $ YHOO $ HD $ DIS $ DISH $ GOOGL $ HPQ";;;;"872104479709155328";https://twitter.com/passthepuck/status/872104479709155328
tech_gravity;2017-06-06 14:38;0;0;"$ HD ,List:Coming out of Bull Trend,Quote:154.02,Change:-0.77";;;;"872100323527098370";https://twitter.com/tech_gravity/status/872100323527098370
MagnoliaG2012;2017-06-06 14:19;0;0;"Caterpillar: 3 Strong Reasons To Avoid The Company https:// seekingalpha.com/article/407869 1-caterpillar-3-strong-reasons-avoid-company?source=tweet … $ AMT $ BA $ DLR $ HD $ HOG $ JNJ $ MO $ OHI $ TXN $ CAT";;;;"872095631225106435";https://twitter.com/MagnoliaG2012/status/872095631225106435
NewsToDesk;2017-06-06 14:13;0;0;"$ HD : Atlanta Falcons, Atlanta United extend deal with Ticketmaster …: http://www. StockNewsWires.com/hd-atlanta-fal cons-atlanta-united-extend-deal-with-ticketmaster/ …";;;;"872094001679048704";https://twitter.com/NewsToDesk/status/872094001679048704
Moneymaker1905;2017-06-06 13:41;0;0;"$ HD In 155 Calls @1.73, Exp. june 30th, $ SPY";;@1;;"872085952071643136";https://twitter.com/Moneymaker1905/status/872085952071643136
SFinanciers;2017-06-06 12:48;0;0;"Top Stocks Over The Past Decade: Consumer Products https:// aff.whotrades.com/t/b/g9xx6/ $ AMZN $ SBUX $ COKE $ RAI $ MO $ HD $ DPS pic.twitter.com/FfrY6dkOLm";;;;"872072691804770305";https://twitter.com/SFinanciers/status/872072691804770305
dailymailtimes;2017-06-06 12:39;0;0;"Ledyard National Bank Boosts Stake in Home Depot Inc $ HD http:// zpr.io/PLhMD";;;;"872070352846938113";https://twitter.com/dailymailtimes/status/872070352846938113
dailymailtimes;2017-06-06 12:39;0;0;"Home Depot Inc $ HD Stake Reduced by Hartford Financial Management Inc. http:// zpr.io/PLhMb";;;;"872070349764120576";https://twitter.com/dailymailtimes/status/872070349764120576
storminvestor;2017-06-06 12:38;0;0;"Quotient Investors LLC Sells 300 Shares of Home Depot Inc $ HD http:// zpr.io/PLhMs";;;;"872070307040952321";https://twitter.com/storminvestor/status/872070307040952321
SPNewsAnalysis;2017-06-06 12:38;0;0;"Quotient Investors LLC Sells 300 Shares of Home Depot Inc $ HD http:// zpr.io/PLhMs";;;;"872070303999983623";https://twitter.com/SPNewsAnalysis/status/872070303999983623
dakotafinancial;2017-06-06 12:02;0;0;"Home Depot Inc $ HD Shares Sold by Hartford Investment Management Co. http:// zpr.io/PLhUu";;;;"872061210002427904";https://twitter.com/dakotafinancial/status/872061210002427904
ConsumerFeed;2017-06-06 12:02;0;0;"Home Depot Inc $ HD Shares Sold by Hartford Investment Management Co. http:// zpr.io/PLhUu";;;;"872061207380996097";https://twitter.com/ConsumerFeed/status/872061207380996097
IRAMarketReport;2017-06-06 11:53;0;0;"Home Depot Inc $ HD Stake Maintained by Macnealy Hoover Investment Management Inc. http:// zpr.io/PLmvC";;;;"872058974731939841";https://twitter.com/IRAMarketReport/status/872058974731939841
chaffeybreeze;2017-06-06 11:53;0;0;"Home Depot Inc $ HD Stake Maintained by Macnealy Hoover Investment Management Inc. http://www. chaffeybreeze.com/?p=430122";;;;"872058972513193986";https://twitter.com/chaffeybreeze/status/872058972513193986
JimPShepard;2017-06-06 11:43;0;0;"Walt Disney: Great Total Return, Buy The Dip Of This Entertainment Giant https:// seekingalpha.com/article/407903 4-walt-disney-great-total-return-buy-dip-entertainment-giant?source=tweet … $ AMT $ BA $ DLR $ HD $ HOG $ JNJ $ MMM $ MO $ OHI";;;;"872056454005575680";https://twitter.com/JimPShepard/status/872056454005575680
ProVesting;2017-06-06 11:42;0;0;"$ HDS $ GWW $ MSM $ HD $ FAST : HD Supply To Sell Waterworks For $2.5 Billion After Earnings Miss: http://www. StockNewsWires.com/hds-gww-msm-hd -fast-hd-supply-to-sell-waterworks-for-2-5-billion-after-earnings-miss/ …";;;;"872055987741405185";https://twitter.com/ProVesting/status/872055987741405185
SleekMoneycom;2017-06-06 09:31;0;0;"Ledyard National Bank Boosts Stake in Home Depot Inc $ HD http:// ift.tt/2qWS498";;;;"872023058818768898";https://twitter.com/SleekMoneycom/status/872023058818768898
SleekMoneycom;2017-06-06 09:31;0;0;"Home Depot Inc $ HD Shares Sold by Hartford Investment Management Co. http:// ift.tt/2qWOsnz";;;;"872023052707672064";https://twitter.com/SleekMoneycom/status/872023052707672064
intercooleronli;2017-06-06 09:28;0;0;"Home Depot Inc $ HD Stake Reduced by Hartford Financial Management Inc. http:// zpr.io/PLMkj";;;;"872022316074450944";https://twitter.com/intercooleronli/status/872022316074450944
dailypoliticaln;2017-06-06 09:28;0;0;"Home Depot Inc $ HD Stake Reduced by Hartford Financial Management Inc. http://www. dailypolitical.com/?p=1157873";;;;"872022313650323456";https://twitter.com/dailypoliticaln/status/872022313650323456
