username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Benzinga;2017-03-30 12:52;0;0;"Some Highly Rated ETFs Prove Their Worth https:// benzinga.com/z/9233688 $ SCHX $ SPHQ $ BA $ HD $ MO";;;;"847431214805901312";https://twitter.com/Benzinga/status/847431214805901312
fgusequity;2017-03-30 12:33;0;0;"$ HD http:// FinGraphs.com Pot. intermed top in Uptrend LONGERTERM Wly-Dly-Hly combo chart #trading #stocks pic.twitter.com/aZ9nAq9zdN";;;#trading #stocks;"847426468871192577";https://twitter.com/fgusequity/status/847426468871192577
ChartMill;2017-03-30 11:54;0;0;"Is $ HD breaking out? Take a quick look at http:// stockcharts.chartmill.com/u/HkxaGMdq3l ! #PR #JDLD";;;#PR #JDLD;"847416834206834689";https://twitter.com/ChartMill/status/847416834206834689
wlstcom;2017-03-30 11:34;0;0;"7 Dividends That Have Doubled Quickly $ AMGN $ BAC $ F $ HD http:// wlst.com http://www. nasdaq.com/article/7-divi dends-that-have-doubled-quickly-cm767578 …";;;;"847411762139865089";https://twitter.com/wlstcom/status/847411762139865089
Cornboy1968;2017-03-30 11:34;0;0;"7 Dividends That Have Doubled Quickly http://www. nasdaq.com/article/7-divi dends-that-have-doubled-quickly-cm767578 … via @TheMotleyFool @Nasdaq $ AMGN $ BAC $ F $ HD";;@TheMotleyFool @Nasdaq;;"847411758457176064";https://twitter.com/Cornboy1968/status/847411758457176064
WKRBNews;2017-03-30 10:34;0;0;"Carbonado Capital Acquires 250,000 Shares of Home Depot Inc $ HD http:// ift.tt/2obx4JL";;;;"847396591652585474";https://twitter.com/WKRBNews/status/847396591652585474
WKRBNews;2017-03-30 10:31;0;0;"Carbonado Capital Acquires 250,000 Shares of Home Depot Inc $ HD http:// zpr.io/P9gad";;;;"847395870836375552";https://twitter.com/WKRBNews/status/847395870836375552
finzine;2017-03-30 10:17;0;0;"$ HD 7 Dividends That Have Doubled Quickly https://www. fool.com/investing/2017 /03/30/7-dividends-that-have-doubled-quickly.aspx …";;;;"847392302410514435";https://twitter.com/finzine/status/847392302410514435
WatchlistN;2017-03-30 10:11;0;0;"Home Depot Inc $ HD Shares Sold by InterOcean Capital LLC http:// zpr.io/P9gph";;;;"847390868885520386";https://twitter.com/WatchlistN/status/847390868885520386
SleekMoneycom;2017-03-30 10:10;0;0;"Menta Capital LLC Buys 16,000 Shares of Home Depot Inc $ HD http:// ift.tt/2nyA4gq";;;;"847390548369354752";https://twitter.com/SleekMoneycom/status/847390548369354752
SleekMoneycom;2017-03-30 10:10;0;0;"12,206 Shares in Home Depot Inc $ HD Acquired by Parallel Advisors LLC http:// ift.tt/2nyol1p";;;;"847390544095395845";https://twitter.com/SleekMoneycom/status/847390544095395845
midetimes;2017-03-30 10:08;0;0;"Integre Asset Management LLC Maintains Position in Home Depot Inc $ HD http:// mideasttime.com/?p=1592678";;;;"847390116330876928";https://twitter.com/midetimes/status/847390116330876928
DozenStocks;2017-03-30 10:00;0;0;"Weekly Dow #Stocks Trend $ DD $ MSFT $ CAT $ INTC $ MRK $ BA $ CSCO $ AAPL $ IBM $ JPM $ MCD $ UNH $ DIS $ V $ HD $ TRV $ AXP @http:// 12Stocks.com/dow";;@http;#Stocks;"847388148728422402";https://twitter.com/DozenStocks/status/847388148728422402
stockbard;2017-03-30 07:19;1;0;"$ MS $ SAM $ HUBS $ ARE $ HD $ DANG ! $ KEYS $ ARE $ AT $ SEAS";;;;"847347583915745281";https://twitter.com/stockbard/status/847347583915745281
SPNewsAnalysis;2017-03-30 05:21;0;0;"Van ECK Associates Corp Has $9,755,000 Stake in Home Depot Inc $ HD http:// ift.tt/2nCi32p";;;;"847317806001434624";https://twitter.com/SPNewsAnalysis/status/847317806001434624
WatchlistN;2017-03-30 05:09;0;0;"Abbrea Capital LLC Takes Position in Home Depot Inc $ HD http:// zpr.io/PKwAC";;;;"847314847922405376";https://twitter.com/WatchlistN/status/847314847922405376
ChartMill;2017-03-30 02:40;1;0;"Breakout alert! $ HD Watch it on http:// stockcharts.chartmill.com/u/rJgrHegc2l #UCOBank #GrowthHacking";;;#UCOBank #GrowthHacking;"847277415948668929";https://twitter.com/ChartMill/status/847277415948668929
SmartStockTrend;2017-03-30 01:11;0;0;"$ XLY consumer discretionary stocks showing their mojo at new highs. Could they keep running? $ AMZN $ HD $ CMCSA $ DIS $ MCD $ PCLN $ SBUX pic.twitter.com/ayzKtjiJzB";;;;"847254953550688256";https://twitter.com/SmartStockTrend/status/847254953550688256
pharris667;2017-03-30 00:23;0;2;"IBD Big Cap 20 3-29-17w/Rank 1. $ CELG $ AMAT $ MCHP $ MAR $ LRCX $ ADI $ PCLN $ LOW $ NFLX $ ATVI $ ULTA $ VRTX $ EFX $ ICE $ WDC $ FB $ ADBE $ HD $ TXN $ ISRG";;;;"847242821165645824";https://twitter.com/pharris667/status/847242821165645824
