username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Sw1ng_Trader;2017-07-05 19:01;0;0;"http:// smq.tc/1VWUwFb My blog post on Jason Bond stock picks and why you shouldn’t just blindly copy them!! $ CRM $ HD $ A $ GIS";;;;"882675768228069381";https://twitter.com/Sw1ng_Trader/status/882675768228069381
stockbard;2017-07-05 17:49;0;0;"$ ACE $ TOO $ FUN $ I $ AM $ HD $ HI ! $ I $ AM $ TOO $ FIT";;;;"882657758646022147";https://twitter.com/stockbard/status/882657758646022147
TheMarketsDaily;2017-07-05 17:23;0;0;"State of New Jersey Common Pension Fund D Reduces Stake in Home Depot, Inc. $ The $ HD http:// zpr.io/PdFSN";;;;"882651177812455424";https://twitter.com/TheMarketsDaily/status/882651177812455424
Grailstartrader;2017-07-05 17:03;0;0;"$ HD --Held the Stop-Heading Higher. #GST";;;#GST;"882646117804068865";https://twitter.com/Grailstartrader/status/882646117804068865
SAlphaTrending;2017-07-05 16:00;1;0;"How Safe Are My Dividends? https:// seekingalpha.com/article/408582 2-safe-dividends?source=feed_t … $ AAPL #APPLE $ ABBV $ AMGN $ AVA $ BA $ BCE $ COST $ CVS $ CVX $ D $ GILD $ GIS $ HCN $ HD $ HRL $ JNJ";;;#APPLE;"882630166941323264";https://twitter.com/SAlphaTrending/status/882630166941323264
Katlady009;2017-07-05 15:55;0;0;"@HalftimeReport can we talk about $ HD and $ LOW $ HD down big today.";;@HalftimeReport;;"882629111423926274";https://twitter.com/Katlady009/status/882629111423926274
DozenStocks;2017-07-05 15:50;0;0;"Dow #Stocks Trend $ MSFT $ CAT $ INTC $ MRK $ DD $ BA $ CSCO $ AAPL $ IBM $ MCD $ JPM $ DIS $ UNH $ V $ HD $ TRV $ MMM $ AXP $ GS @http:// 12Stocks.com/dow";;@http;#Stocks;"882627760367128576";https://twitter.com/DozenStocks/status/882627760367128576
SEEKINGALPHA_FS;2017-07-05 15:44;0;1;"How Safe Are My Dividends? https:// seekingalpha.com/article/408582 2-safe-dividends?source=twitter_sa_factset … $ AAPL #APPLE $ ABBV $ AMGN $ AVA $ BA $ BCE $ COST $ CVS $ CVX $ D $ GILD $ GIS $ HCN $ HD $ HRL $ JNJ";;;#APPLE;"882626256226836481";https://twitter.com/SEEKINGALPHA_FS/status/882626256226836481
SeekingAlpha;2017-07-05 15:44;1;1;"How Safe Are My Dividends? https:// seekingalpha.com/article/408582 2-safe-dividends?source=feed_f … $ AAPL #APPLE $ ABBV $ AMGN $ AVA $ BA $ BCE $ COST $ CVS $ CVX $ D $ GILD $ GIS $ HCN $ HD $ HRL $ JNJ";;;#APPLE;"882626254448451585";https://twitter.com/SeekingAlpha/status/882626254448451585
IRAMarketReport;2017-07-05 15:39;0;0;"Asset Advisors Corp Has $1,280,000 Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2tJ4G4k";;;;"882625001882562560";https://twitter.com/IRAMarketReport/status/882625001882562560
chaffeybreeze;2017-07-05 15:39;0;0;"Asset Advisors Corp Has $1,280,000 Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2tJ4G4k";;;;"882624929493127170";https://twitter.com/chaffeybreeze/status/882624929493127170
SweetPlatform;2017-07-05 15:24;0;0;"HD Top news - Jul 5th, 2017 $ HD http:// https:// goo.gl/LLqtFA";;;;"882621224219688961";https://twitter.com/SweetPlatform/status/882621224219688961
ProTradersNews;2017-07-05 15:18;0;0;"$ HD $ LOW : Home Depot Vs. Lowes: http://www. StockNewsWires.com/hd-low-home-de pot-vs-lowes/ …";;;;"882619608439472129";https://twitter.com/ProTradersNews/status/882619608439472129
SEEKINGALPHA_FS;2017-07-05 15:15;0;0;"Home Depot Vs. Lowes https:// seekingalpha.com/article/408580 6-home-depot-vs-lowes?source=twitter_sa_factset … $ HD $ LOW";;;;"882618901883781121";https://twitter.com/SEEKINGALPHA_FS/status/882618901883781121
SeekingAlpha;2017-07-05 15:15;0;0;"Home Depot Vs. Lowes https:// seekingalpha.com/article/408580 6-home-depot-vs-lowes?source=feed_f … $ HD $ LOW";;;;"882618899648323584";https://twitter.com/SeekingAlpha/status/882618899648323584
Grailstartrader;2017-07-05 15:05;0;0;"$ HD --Wide Stop-At 151.50";;;;"882616375805710339";https://twitter.com/Grailstartrader/status/882616375805710339
Grailstartrader;2017-07-05 15:02;0;1;"$ HD --Good spot to go Long, here.";;;;"882615663189164032";https://twitter.com/Grailstartrader/status/882615663189164032
tjcowboyup;2017-07-05 14:59;0;0;"$ hd stores always packed... somehow its price not bullish";;;;"882614979379294210";https://twitter.com/tjcowboyup/status/882614979379294210
SeekingAlpha;2017-07-05 14:56;0;0;"Freeport-McMoRan: Copper Play As A Special Situation - Not For The Meek https:// seekingalpha.com/article/408580 2-freeport-mcmoran-copper-play-special-situation-meek?source=feed_f … $ AMT $ BA $ DLR $ HD $ HOG $ JNJ $ MMM $ MO $ OHI";;;;"882614196919189504";https://twitter.com/SeekingAlpha/status/882614196919189504
stockbard;2017-07-05 14:49;0;0;"$ BWA ! $ I $ FLOW $ TOO $ FIT $ IT $ FLY $ HD $ MR $ COT";;;;"882612457289637888";https://twitter.com/stockbard/status/882612457289637888
NextLevelTradng;2017-07-05 14:24;0;0;"If you like $ HD , you should look into $ FND ...";;;;"882606031703912448";https://twitter.com/NextLevelTradng/status/882606031703912448
GetRichQuickish;2017-07-05 14:17;0;1;"Me too $ HD";;;;"882604360596836353";https://twitter.com/GetRichQuickish/status/882604360596836353
IRAMarketReport;2017-07-05 13:54;0;0;"Home Depot, Inc. $ The $ HD Position Held by Investors Asset Management of Georgia Inc. GA ADV http:// ift.tt/2tgAT1F";;;;"882598619056046081";https://twitter.com/IRAMarketReport/status/882598619056046081
chaffeybreeze;2017-07-05 13:54;0;0;"Home Depot, Inc. $ The $ HD Position Held by Investors Asset Management of Georgia Inc. GA ADV http:// ift.tt/2tgAT1F";;;;"882598510423617536";https://twitter.com/chaffeybreeze/status/882598510423617536
1simpletrader;2017-07-05 13:47;0;0;"$ XLY 50 day has flipped into resistance. some notable names $ AMZN $ HD $ DIS $ SBUX pic.twitter.com/RY648hWNAj";;;;"882596806927974401";https://twitter.com/1simpletrader/status/882596806927974401
WatchlistN;2017-07-05 13:01;0;0;"Home Depot, Inc. $ The $ HD versus Lowe’s Companies $ LOW Financial Survey http:// ift.tt/2upvN1Z";;;;"882585206515015680";https://twitter.com/WatchlistN/status/882585206515015680
SPNewsAnalysis;2017-07-05 12:19;0;0;"Gamble Jones Investment Counsel Raises Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2sFPW6x";;;;"882574599774507008";https://twitter.com/SPNewsAnalysis/status/882574599774507008
storminvestor;2017-07-05 12:17;0;0;"Gamble Jones Investment Counsel Raises Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2sFCSxX";;;;"882574196471189504";https://twitter.com/storminvestor/status/882574196471189504
DozenStocks;2017-07-05 10:00;1;0;"Weekly Dow #Stocks Trend $ DD $ MSFT $ CAT $ INTC $ MRK $ BA $ CSCO $ AAPL $ IBM $ JPM $ MCD $ UNH $ DIS $ V $ HD $ TRV $ AXP @http:// 12Stocks.com/dow";;@http;#Stocks;"882539770148044800";https://twitter.com/DozenStocks/status/882539770148044800
WKRBNews;2017-07-05 08:48;0;0;"Home Depot, Inc. $ The $ HD Position Held by Investors Asset Management of Georgia Inc. GA ADV http:// ift.tt/2torp32";;;;"882521554730590208";https://twitter.com/WKRBNews/status/882521554730590208
TickerReport;2017-07-05 08:43;0;0;"Oakwood Capital Management LLC CA Has $4.59 Million Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2tHDHWC";;;;"882520265854472192";https://twitter.com/TickerReport/status/882520265854472192
emq_news;2017-07-05 08:43;0;0;"Oakwood Capital Management LLC CA Has $4.59 Million Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2sLpPpW";;;;"882520240231522304";https://twitter.com/emq_news/status/882520240231522304
WatchlistN;2017-07-05 08:40;0;0;"Asset Advisors Corp Has $1,280,000 Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2uIMx3l";;;;"882519514419736581";https://twitter.com/WatchlistN/status/882519514419736581
TickerReport;2017-07-05 08:38;0;0;"Oakwood Capital Management LLC CA Has $4.59 Million Position in Home Depot, Inc. $ The $ HD http:// ift.tt/2sLpPpW";;;;"882519071274799104";https://twitter.com/TickerReport/status/882519071274799104
WKRBNews;2017-07-05 08:35;0;0;"Home Depot, Inc. $ The $ HD Position Held by Investors Asset Management of Georgia Inc. GA ADV http:// ift.tt/2uoN4YY";;;;"882518253565816832";https://twitter.com/WKRBNews/status/882518253565816832
Top_Dow_Stocks;2017-07-05 07:19;0;0;"#Dow #stocks $ HD Home Depot Daily:-0.09% Weekly:2.01% YTD:3.17% Trend:81 / 100 http:// 12Stocks.com/HD";;;#Dow #stocks;"882499047356981249";https://twitter.com/Top_Dow_Stocks/status/882499047356981249
Stockerroo;2017-07-05 06:38;0;0;"Jason Bond Stock Picks FREE TRIAL! http:// smq.tc/1X9UgQa $ HD $ ANAC $ CRM $ TJX";;;;"882488742883098624";https://twitter.com/Stockerroo/status/882488742883098624
Losfinancieros2;2017-07-05 03:15;1;2;"Home Depot #Finance $ HD pic.twitter.com/oTRJpq2VSP";;;#Finance;"882437771369033728";https://twitter.com/Losfinancieros2/status/882437771369033728
stockbard;2017-07-05 02:49;0;0;"$ IM $ MS $ BIG $ AT $ A $ BIN $ DANG ! $ ADS $ ARE $ TWO $ KEYS $ YELP $ TOO $ HD";;;;"882431262270607360";https://twitter.com/stockbard/status/882431262270607360
Stock_Forecast;2017-07-05 02:01;0;1;"Top 5 forecasted #stocks for Jul, Tue 04: $ NVDA - Long, $ HD - Long, $ ORCL - Short, $ BBL - Short, $ GILD - Long. http:// daily-stock-forecast.com";;;#stocks;"882419121341779973";https://twitter.com/Stock_Forecast/status/882419121341779973
ExactOptionPick;2017-07-05 01:30;1;0;"ACTIVE TRADERS choose one of these FREE trading guides: http:// ow.ly/6wxD30diGkK $ NFLX $ TSLA $ AAPL $ HD $ GS $ FB $ AMZN $ GOOGL $ NVDA";;;;"882411243293863936";https://twitter.com/ExactOptionPick/status/882411243293863936
