username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
newswithvalue;2017-06-29 17:27;0;0;"$ HD : Is Home Depot Inc. a Buy?: http://www. StockNewsWires.com/hd-is-home-dep ot-inc-a-buy/ …";;;;"880477735562256384";https://twitter.com/newswithvalue/status/880477735562256384
NakedInvestor;2017-06-29 16:59;0;0;"The Real Estate Tsunami Has A Wake https:// seekingalpha.com/article/408476 1-real-estate-tsunami-wake?source=tweet … $ BAC $ DHI $ DIA $ HD $ IYR $ JPM $ KBH $ LEN $ PHM $ SPY $ TOL $ XHB";;;;"880470754571235328";https://twitter.com/NakedInvestor/status/880470754571235328
lvre4sale;2017-06-29 16:47;0;0;"The Real Estate Tsunami Has A Wake https:// seekingalpha.com/article/408476 1-real-estate-tsunami-wake?source=tweet … $ BAC $ DHI $ DIA $ HD $ IYR $ JPM $ KBH $ LEN $ PHM $ SPY $ TOL $ XHB";;;;"880467875613392897";https://twitter.com/lvre4sale/status/880467875613392897
roroduck;2017-06-29 16:45;0;0;"Home Depot: Last Chance To Ride The Wave https:// seekingalpha.com/article/408482 7-home-depot-last-chance-ride-wave?source=tweet … $ HD";;;;"880467356912365569";https://twitter.com/roroduck/status/880467356912365569
wlstcom;2017-06-29 16:43;0;0;"Wall St. lower as tech selloff outweighs bank gains $ nasdaq $ googl $ fb $ msft $ hd $ vz $ aapl http://www. reuters.com/article/us-usa -stocks-idUSKBN19K1FI … pic.twitter.com/Lkwb0eTsb3";;;;"880466687505682438";https://twitter.com/wlstcom/status/880466687505682438
raymond10mm;2017-06-29 16:43;0;1;"$ nasdaq $ googl $ fb $ msft $ hd $ vz $ aapl $ twtr $ amd Wall St. lower as tech selloff outweighs bank gains http:// reut.rs/2sksxr6 via @Reuters";;@Reuters;;"880466681851674627";https://twitter.com/raymond10mm/status/880466681851674627
NewsToDesk;2017-06-29 16:27;0;0;"$ HD : Home Depot: Last Chance To Ride The Wave: http://www. StockNewsWires.com/hd-home-depot- last-chance-to-ride-the-wave/ …";;;;"880462641151352832";https://twitter.com/NewsToDesk/status/880462641151352832
DanielPavlin;2017-06-29 16:26;0;0;"Holy shit for $ HD https:// twitter.com/SeekingAlpha/s tatus/880462206327939073 …";;;;"880462555591749632";https://twitter.com/DanielPavlin/status/880462555591749632
SeekingAlpha;2017-06-29 16:25;0;0;"Home Depot: Last Chance To Ride The Wave https:// seekingalpha.com/article/408482 7-home-depot-last-chance-ride-wave?source=feed_f … $ HD";;;;"880462206327939073";https://twitter.com/SeekingAlpha/status/880462206327939073
VetrRatings;2017-06-29 16:15;0;0;"The majority of users on Vetr are bullish on Home Depot, Inc., indicating a HOLD Rating (3 stars) for $ HD http:// bit.ly/1KgaXEr";;;;"880459843932491776";https://twitter.com/VetrRatings/status/880459843932491776
SpeedyCalls;2017-06-29 15:56;0;0;"$ HD 165 Calls SELLING Activity expiring on 18th Aug, Vol 6807";;;;"880454879352946688";https://twitter.com/SpeedyCalls/status/880454879352946688
SweetPlatform;2017-06-29 15:24;0;0;"HD Top news - Jun 29th, 2017 $ HD http:// https:// goo.gl/5YVrHF";;;;"880446852675645440";https://twitter.com/SweetPlatform/status/880446852675645440
DayTradersGroup;2017-06-29 14:45;22;1;"Our $ CMG call options +75% at 4.20 from 2.40 #weeklies #timestamp #followtheMONEY $ SPY $ AAPL $ QQQ $VXX $ USO $ PCLN $ HD $ DIS $ T $ CELG $ IBB $ XLF pic.twitter.com/sjRrUNUVZ1";;;#weeklies #timestamp #followtheMONEY;"880437005305262081";https://twitter.com/DayTradersGroup/status/880437005305262081
QuantchaIdeas;2017-06-29 13:48;0;0;"Price Target Alert: Trading the Zacks price target change for HOME DEPOT $ HD http:// ideas.quantcha.com/2017/06/29/pri ce-target-alert-trading-the-zacks-price-target-change-for-home-depot-hd/ … pic.twitter.com/swoexXAhyH";;;;"880422626660888577";https://twitter.com/QuantchaIdeas/status/880422626660888577
dailymailtimes;2017-06-29 13:31;0;0;"Home Depot, Inc. $ The $ HD Rating Reiterated by Jefferies Group LLC http:// ift.tt/2spZiyc";;;;"880418519778824193";https://twitter.com/dailymailtimes/status/880418519778824193
whotrades;2017-06-29 12:54;1;0;"The EU Versus American Business http:// bit.ly/290617GOOG $ GOOG $ GOOGL $ HD $ COST $ AAPL pic.twitter.com/M5ewCiKK8X";;;;"880409188966465539";https://twitter.com/whotrades/status/880409188966465539
TheMarketsDaily;2017-06-29 11:58;0;0;"ST Germain D J Co. Inc. Buys 178 Shares of Home Depot, Inc. $ The $ HD http:// zpr.io/PJv43";;;;"880394973300088833";https://twitter.com/TheMarketsDaily/status/880394973300088833
TheMarketsDaily;2017-06-29 11:58;0;0;"Granite Investment Partners LLC Has $2.35 Million Stake in Home Depot, Inc. $ The $ HD http:// zpr.io/PJv4w";;;;"880394969420378112";https://twitter.com/TheMarketsDaily/status/880394969420378112
SEEKINGALPHA_FS;2017-06-29 09:47;0;1;"The Real Estate Tsunami Has A Wake https:// seekingalpha.com/article/408476 1-real-estate-tsunami-wake?source=twitter_sa_factset … $ BAC $ DHI $ DIA $ HD $ IYR $ JPM $ KBH $ LEN $ PHM $ SPY $ TOL $ XHB";;;;"880362098965925889";https://twitter.com/SEEKINGALPHA_FS/status/880362098965925889
SeekingAlpha;2017-06-29 09:47;0;0;"The Real Estate Tsunami Has A Wake https:// seekingalpha.com/article/408476 1-real-estate-tsunami-wake?source=feed_f … $ BAC $ DHI $ DIA $ HD $ IYR $ JPM $ KBH $ LEN $ PHM $ SPY $ TOL $ XHB";;;;"880362097413996544";https://twitter.com/SeekingAlpha/status/880362097413996544
fgusequity;2017-06-29 09:00;0;0;"$ HD http:// FinGraphs.com Pot. pullback in Downtrend INTRAWEEK 60m-15m-4m combo chart #trading #stocks pic.twitter.com/5oKju2YCDY";;;#trading #stocks;"880350341413339136";https://twitter.com/fgusequity/status/880350341413339136
